code,category,value
E02005774,3,501
E02005774,4,103
E02005774,5,8
E02005775,1,2808
E02005775,2,1429
E02005775,3,466
E02005775,4,126
E02005775,5,13
E02005776,1,2207
E02005776,2,1025
E02005776,3,265
E02005776,4,33
E02005776,5,2
E02005778,1,1640
E02005778,2,760
E02005778,3,184
E02005778,4,15
E02005778,5,0
E02005779,1,2240
E02005779,2,1082
E02005779,3,271
E02005779,4,37
E02005779,5,2
E02005781,1,1593
E02005781,2,708
E02005781,3,144
E02005781,4,18
E02005781,5,0
E02005782,1,1996
E02005782,2,1059
E02005782,3,302
E02005782,4,41
E02005782,5,0
E02005783,1,2078
E02005783,2,1284
E02005783,3,435
E02005783,4,83
E02005783,5,2
E02005784,1,1286
E02005784,2,779
E02005784,3,268
E02005784,4,48
E02005784,5,2
E02005785,1,2314
E02005785,2,1611
E02005785,3,527
E02005785,4,111
E02005785,5,5
E02005787,1,2128
E02005787,2,1349
E02005787,3,394
E02005787,4,72
E02005787,5,2
E02005789,1,2474
E02005789,2,1835
E02005789,3,605
E02005789,4,90
E02005789,5,9
E02005790,1,1668
E02005790,2,1075
E02005790,3,325
E02005790,4,43
E02005790,5,3
E02005791,1,1472
E02005791,2,1030
E02005791,3,377
E02005791,4,69
E02005791,5,2
E02005794,1,2361
E02005794,2,1374
E02005794,3,355
E02005794,4,44
E02005794,5,2
E02005795,1,1493
E02005795,2,1225
E02005795,3,518
E02005795,4,150
E02005795,5,17
E02005796,1,1531
E02005796,2,993
E02005796,3,357
E02005796,4,81
E02005796,5,7
E02005798,1,1969
E02005798,2,1318
E02005798,3,405
E02005798,4,68
E02005798,5,0
E02005799,1,2154
E02005799,2,1420
E02005799,3,530
E02005799,4,88
E02005799,5,13
E02005800,1,1406
E02005800,2,1383
E02005800,3,764
E02005800,4,278
E02005800,5,24
E02005801,1,939
E02005801,2,831
E02005801,3,458
E02005801,4,151
E02005801,5,2
E02005802,1,1616
E02005802,2,1252
E02005802,3,547
E02005802,4,107
E02005802,5,13
E02005803,1,1976
E02005803,2,1556
E02005803,3,667
E02005803,4,171
E02005803,5,7
E02005804,1,1852
E02005804,2,1579
E02005804,3,740
E02005804,4,214
E02005804,5,24
E02005805,1,1784
E02005805,2,1288
E02005805,3,486
E02005805,4,98
E02005805,5,1
E02005806,1,1399
E02005806,2,1127
E02005806,3,642
E02005806,4,194
E02005806,5,15
E02005807,1,1517
E02005807,2,958
E02005807,3,342
E02005807,4,35
E02005807,5,1
E02005808,1,2347
E02005808,2,2127
E02005808,3,856
E02005808,4,174
E02005808,5,17
E02005809,1,1710
E02005809,2,1147
E02005809,3,443
E02005809,4,95
E02005809,5,10
E02005810,1,2361
E02005810,2,1144
E02005810,3,316
E02005810,4,30
E02005810,5,1
E02005811,1,2401
E02005811,2,1283
E02005811,3,373
E02005811,4,45
E02005811,5,2
E02005812,1,2818
E02005812,2,1471
E02005812,3,486
E02005812,4,86
E02005812,5,0
E02005814,1,1514
E02005814,2,1057
E02005814,3,416
E02005814,4,63
E02005814,5,5
E02005816,1,2039
E02005816,2,1198
E02005816,3,354
E02005816,4,42
E02005816,5,0
E02005817,1,1739
E02005817,2,1120
E02005817,3,368
E02005817,4,57
E02005817,5,0
E02005818,1,2035
E02005818,2,1210
E02005818,3,380
E02005818,4,60
E02005818,5,3
E02005819,1,1135
E02005819,2,965
E02005819,3,553
E02005819,4,130
E02005819,5,6
E02005820,1,1102
E02005820,2,901
E02005820,3,406
E02005820,4,79
E02005820,5,8
E02005821,1,1163
E02005821,2,1020
E02005821,3,625
E02005821,4,161
E02005821,5,6
E02005822,1,1776
E02005822,2,1510
E02005822,3,794
E02005822,4,221
E02005822,5,15
E02005823,1,1000
E02005823,2,1083
E02005823,3,849
E02005823,4,328
E02005823,5,19
E02005824,1,1995
E02005824,2,1426
E02005824,3,624
E02005824,4,151
E02005824,5,6
E02005826,1,892
E02005826,2,920
E02005826,3,628
E02005826,4,179
E02005826,5,6
E02005827,1,1952
E02005827,2,1330
E02005827,3,567
E02005827,4,128
E02005827,5,1
E02005828,1,1531
E02005828,2,1202
E02005828,3,560
E02005828,4,104
E02005828,5,1
E02005829,1,1240
E02005829,2,1008
E02005829,3,491
E02005829,4,93
E02005829,5,3
E02005830,1,1181
E02005830,2,1002
E02005830,3,415
E02005830,4,89
E02005830,5,5
E02005832,1,1834
E02005832,2,1426
E02005832,3,797
E02005832,4,208
E02005832,5,12
E02005833,1,1532
E02005833,2,1103
E02005833,3,471
E02005833,4,79
E02005833,5,4
E02005835,1,2282
E02005835,2,1681
E02005835,3,809
E02005835,4,196
E02005835,5,0
E02005836,1,2099
E02005836,2,1378
E02005836,3,466
E02005836,4,78
E02005836,5,4
E02005837,1,1670
E02005837,2,977
E02005837,3,321
E02005837,4,58
E02005837,5,0
E02005838,1,1541
E02005838,2,1297
E02005838,3,659
E02005838,4,164
E02005838,5,7
E02005839,1,1315
E02005839,2,1056
E02005839,3,515
E02005839,4,108
E02005839,5,3
E02005842,1,1894
E02005842,2,1429
E02005842,3,561
E02005842,4,162
E02005842,5,4
E02005843,1,1493
E02005843,2,953
E02005843,3,432
E02005843,4,129
E02005843,5,7
E02005844,1,1971
E02005844,2,1338
E02005844,3,578
E02005844,4,134
E02005844,5,7
E02005847,1,1439
E02005847,2,1095
E02005847,3,473
E02005847,4,118
E02005847,5,4
E02005849,1,1996
E02005849,2,1337
E02005849,3,510
E02005849,4,96
E02005849,5,3
E02005850,1,1365
E02005850,2,1060
E02005850,3,450
E02005850,4,85
E02005850,5,0
E02005851,1,1008
E02005851,2,1023
E02005851,3,551
E02005851,4,193
E02005851,5,8
E02005852,1,1874
E02005852,2,1223
E02005852,3,526
E02005852,4,87
E02005852,5,0
E02005853,1,2029
E02005853,2,1332
E02005853,3,523
E02005853,4,133
E02005853,5,4
E02005857,1,1273
E02005857,2,1018
E02005857,3,428
E02005857,4,87
E02005857,5,9
E02005858,1,1601
E02005858,2,1025
E02005858,3,373
E02005858,4,108
E02005858,5,6
E02005859,1,1936
E02005859,2,1392
E02005859,3,590
E02005859,4,172
E02005859,5,4
E02005861,1,1304
E02005861,2,841
E02005861,3,304
E02005861,4,79
E02005861,5,6
E02005862,1,1506
E02005862,2,1203
E02005862,3,520
E02005862,4,119
E02005862,5,9
E02005863,1,1752
E02005863,2,1026
E02005863,3,375
E02005863,4,57
E02005863,5,1
E02005864,1,1973
E02005864,2,1076
E02005864,3,312
E02005864,4,34
E02005864,5,0
E02005865,1,2105
E02005865,2,1133
E02005865,3,364
E02005865,4,49
E02005865,5,6
E02005866,1,2024
E02005866,2,1367
E02005866,3,552
E02005866,4,100
E02005866,5,5
E02005868,1,1537
E02005868,2,1048
E02005868,3,421
E02005868,4,107
E02005868,5,1
E02005869,1,998
E02005869,2,808
E02005869,3,497
E02005869,4,126
E02005869,5,6
E02005870,1,1288
E02005870,2,1048
E02005870,3,529
E02005870,4,148
E02005870,5,2
E02005871,1,1678
E02005871,2,1133
E02005871,3,349
E02005871,4,60
E02005871,5,0
E02005872,1,1679
E02005872,2,924
E02005872,3,247
E02005872,4,21
E02005872,5,0
E02005873,1,2528
E02005873,2,1338
E02005873,3,380
E02005873,4,52
E02005873,5,1
E02005874,1,2115
E02005874,2,1215
E02005874,3,377
E02005874,4,66
E02005874,5,7
E02005875,1,1819
E02005875,2,1067
E02005875,3,471
E02005875,4,105
E02005875,5,3
E02005876,1,1853
E02005876,2,1277
E02005876,3,500
E02005876,4,109
E02005876,5,6
E02005877,1,1571
E02005877,2,1099
E02005877,3,481
E02005877,4,91
E02005877,5,2
E02005879,1,1679
E02005879,2,1083
E02005879,3,564
E02005879,4,162
E02005879,5,8
E02005880,1,970
E02005880,2,930
E02005880,3,579
E02005880,4,154
E02005880,5,10
E02005882,1,1599
E02005882,2,1182
E02005882,3,531
E02005882,4,111
E02005882,5,6
E02005883,1,1360
E02005883,2,1273
E02005883,3,717
E02005883,4,240
E02005883,5,13
E02005884,1,1233
E02005884,2,1021
E02005884,3,427
E02005884,4,99
E02005884,5,1
E02005885,1,1538
E02005885,2,1382
E02005885,3,753
E02005885,4,212
E02005885,5,8
E02005886,1,2231
E02005886,2,1566
E02005886,3,795
E02005886,4,142
E02005886,5,3
E02005887,1,1678
E02005887,2,1732
E02005887,3,851
E02005887,4,304
E02005887,5,19
E02005888,1,1313
E02005888,2,1342
E02005888,3,807
E02005888,4,349
E02005888,5,19
E02005889,1,1819
E02005889,2,1640
E02005889,3,883
E02005889,4,217
E02005889,5,4
E02005890,1,1380
E02005890,2,1004
E02005890,3,401
E02005890,4,65
E02005890,5,1
E02005891,1,881
E02005891,2,941
E02005891,3,698
E02005891,4,299
E02005891,5,15
E02005892,1,3339
E02005892,2,1709
E02005892,3,488
E02005892,4,85
E02005892,5,1
E02005893,1,1984
E02005893,2,1722
E02005893,3,945
E02005893,4,272
E02005893,5,8
E02005894,1,2391
E02005894,2,1576
E02005894,3,760
E02005894,4,155
E02005894,5,9
E02005895,1,1919
E02005895,2,1173
E02005895,3,390
E02005895,4,51
E02005895,5,0
E02005896,1,1802
E02005896,2,1144
E02005896,3,377
E02005896,4,61
E02005896,5,1
E02005897,1,2005
E02005897,2,1354
E02005897,3,519
E02005897,4,84
E02005897,5,8
E02005898,1,2147
E02005898,2,1714
E02005898,3,850
E02005898,4,215
E02005898,5,11
E02005899,1,2513
E02005899,2,1874
E02005899,3,871
E02005899,4,266
E02005899,5,16
E02005900,1,1808
E02005900,2,1027
E02005900,3,322
E02005900,4,58
E02005900,5,1
E02005901,1,2183
E02005901,2,1365
E02005901,3,529
E02005901,4,135
E02005901,5,9
E02005902,1,1420
E02005902,2,1294
E02005902,3,631
E02005902,4,225
E02005902,5,23
E02005903,1,2259
E02005903,2,1578
E02005903,3,651
E02005903,4,132
E02005903,5,11
E02005904,1,2288
E02005904,2,1241
E02005904,3,364
E02005904,4,60
E02005904,5,2
E02005905,1,1481
E02005905,2,779
E02005905,3,237
E02005905,4,29
E02005905,5,0
E02005906,1,1638
E02005906,2,870
E02005906,3,245
E02005906,4,26
E02005906,5,0
E02005908,1,2335
E02005908,2,1316
E02005908,3,415
E02005908,4,38
E02005908,5,0
E02005909,1,2101
E02005909,2,901
E02005909,3,217
E02005909,4,39
E02005909,5,3
E02005910,1,2284
E02005910,2,1159
E02005910,3,375
E02005910,4,103
E02005910,5,3
E02005911,1,2222
E02005911,2,958
E02005911,3,282
E02005911,4,49
E02005911,5,3
E02005912,1,2316
E02005912,2,1168
E02005912,3,375
E02005912,4,47
E02005912,5,0
E02005913,1,2071
E02005913,2,968
E02005913,3,343
E02005913,4,75
E02005913,5,0
E02005914,1,1812
E02005914,2,1101
E02005914,3,427
E02005914,4,81
E02005914,5,1
E02005915,1,1449
E02005915,2,794
E02005915,3,209
E02005915,4,33
E02005915,5,1
E02005916,1,1880
E02005916,2,1048
E02005916,3,346
E02005916,4,48
E02005916,5,3
E02005917,1,1487
E02005917,2,843
E02005917,3,184
E02005917,4,15
E02005917,5,0
E02005918,1,1210
E02005918,2,766
E02005918,3,280
E02005918,4,64
E02005918,5,1
E02005919,1,1582
E02005919,2,861
E02005919,3,275
E02005919,4,37
E02005919,5,2
E02005920,1,2273
E02005920,2,1108
E02005920,3,269
E02005920,4,39
E02005920,5,1
E02005921,1,1792
E02005921,2,847
E02005921,3,269
E02005921,4,52
E02005921,5,6
E02005922,1,2002
E02005922,2,1135
E02005922,3,383
E02005922,4,102
E02005922,5,6
E02005923,1,976
E02005923,2,866
E02005923,3,374
E02005923,4,115
E02005923,5,7
E02005924,1,2686
E02005924,2,1916
E02005924,3,797
E02005924,4,216
E02005924,5,16
E02005926,1,1899
E02005926,2,1356
E02005926,3,512
E02005926,4,101
E02005926,5,4
E02005927,1,1302
E02005927,2,825
E02005927,3,258
E02005927,4,45
E02005927,5,6
E02005928,1,2691
E02005928,2,1303
E02005928,3,325
E02005928,4,58
E02005928,5,1
E02005929,1,1878
E02005929,2,967
E02005929,3,240
E02005929,4,37
E02005929,5,0
E02005930,1,2335
E02005930,2,1157
E02005930,3,307
E02005930,4,49
E02005930,5,2
E02005931,1,2682
E02005931,2,1300
E02005931,3,320
E02005931,4,40
E02005931,5,4
E02005932,1,1638
E02005932,2,795
E02005932,3,225
E02005932,4,22
E02005932,5,1
E02005933,1,1545
E02005933,2,1105
E02005933,3,371
E02005933,4,78
E02005933,5,5
E02005934,1,1667
E02005934,2,1267
E02005934,3,488
E02005934,4,100
E02005934,5,1
E02005935,1,2178
E02005935,2,1167
E02005935,3,360
E02005935,4,66
E02005935,5,4
E02005936,1,2982
E02005936,2,1449
E02005936,3,386
E02005936,4,77
E02005936,5,3
E02005937,1,1526
E02005937,2,1008
E02005937,3,332
E02005937,4,62
E02005937,5,4
E02005938,1,1161
E02005938,2,796
E02005938,3,251
E02005938,4,41
E02005938,5,3
E02005939,1,1564
E02005939,2,987
E02005939,3,297
E02005939,4,48
E02005939,5,2
E02005940,1,1526
E02005940,2,762
E02005940,3,251
E02005940,4,57
E02005940,5,6
E02005941,1,1705
E02005941,2,779
E02005941,3,215
E02005941,4,47
E02005941,5,3
E02005942,1,1561
E02005942,2,604
E02005942,3,101
E02005942,4,18
E02005942,5,1
E02005943,1,1430
E02005943,2,891
E02005943,3,269
E02005943,4,45
E02005943,5,3
E02005944,1,1407
E02005944,2,1058
E02005944,3,489
E02005944,4,148
E02005944,5,12
E02005945,1,2256
E02005945,2,1199
E02005945,3,305
E02005945,4,81
E02005945,5,0
E02005947,1,1455
E02005947,2,738
E02005947,3,220
E02005947,4,60
E02005947,5,4
E02005948,1,1614
E02005948,2,821
E02005948,3,234
E02005948,4,56
E02005948,5,8
E02005950,1,1986
E02005950,2,1295
E02005950,3,468
E02005950,4,99
E02005950,5,10
E02005953,1,1191
E02005953,2,762
E02005953,3,254
E02005953,4,60
E02005953,5,1
E02005954,1,1916
E02005954,2,1320
E02005954,3,502
E02005954,4,105
E02005954,5,19
E02005955,1,1794
E02005955,2,1441
E02005955,3,668
E02005955,4,200
E02005955,5,17
E02005956,1,836
E02005956,2,883
E02005956,3,499
E02005956,4,163
E02005956,5,16
E02005957,1,1038
E02005957,2,875
E02005957,3,502
E02005957,4,170
E02005957,5,11
E02005959,1,1334
E02005959,2,806
E02005959,3,234
E02005959,4,36
E02005959,5,2
E02005960,1,1871
E02005960,2,980
E02005960,3,356
E02005960,4,49
E02005960,5,6
E02005961,1,1704
E02005961,2,890
E02005961,3,242
E02005961,4,39
E02005961,5,3
E02005962,1,2475
E02005962,2,1240
E02005962,3,351
E02005962,4,48
E02005962,5,1
E02005963,1,1694
E02005963,2,1172
E02005963,3,373
E02005963,4,71
E02005963,5,3
E02005965,1,1380
E02005965,2,726
E02005965,3,205
E02005965,4,26
E02005965,5,1
E02005966,1,2168
E02005966,2,933
E02005966,3,198
E02005966,4,33
E02005966,5,0
E02005967,1,2134
E02005967,2,1144
E02005967,3,392
E02005967,4,63
E02005967,5,4
E02005968,1,1829
E02005968,2,825
E02005968,3,194
E02005968,4,29
E02005968,5,1
E02005969,1,2363
E02005969,2,1321
E02005969,3,417
E02005969,4,93
E02005969,5,1
E02005970,1,1170
E02005970,2,814
E02005970,3,350
E02005970,4,95
E02005970,5,6
E02005971,1,1295
E02005971,2,902
E02005971,3,324
E02005971,4,73
E02005971,5,5
E02005972,1,3059
E02005972,2,1362
E02005972,3,354
E02005972,4,59
E02005972,5,3
E02005973,1,1592
E02005973,2,900
E02005973,3,234
E02005973,4,55
E02005973,5,2
E02005974,1,1746
E02005974,2,810
E02005974,3,202
E02005974,4,40
E02005974,5,4
E02005975,1,2020
E02005975,2,1019
E02005975,3,206
E02005975,4,27
E02005975,5,2
E02005976,1,1603
E02005976,2,676
E02005976,3,139
E02005976,4,23
E02005976,5,1
E02005977,1,1496
E02005977,2,752
E02005977,3,210
E02005977,4,31
E02005977,5,0
E02005978,1,1873
E02005978,2,919
E02005978,3,234
E02005978,4,26
E02005978,5,1
E02005979,1,2424
E02005979,2,1279
E02005979,3,343
E02005979,4,57
E02005979,5,4
E02005980,1,2456
E02005980,2,1276
E02005980,3,390
E02005980,4,62
E02005980,5,2
E02005981,1,2215
E02005981,2,1078
E02005981,3,208
E02005981,4,31
E02005981,5,4
E02005982,1,1418
E02005982,2,760
E02005982,3,210
E02005982,4,35
E02005982,5,0
E02005983,1,2830
E02005983,2,1561
E02005983,3,518
E02005983,4,145
E02005983,5,11
E02005984,1,2356
E02005984,2,1091
E02005984,3,238
E02005984,4,39
E02005984,5,1
E02005986,1,2313
E02005986,2,1364
E02005986,3,463
E02005986,4,88
E02005986,5,3
E02005987,1,2302
E02005987,2,1363
E02005987,3,434
E02005987,4,72
E02005987,5,0
E02005988,1,2228
E02005988,2,1178
E02005988,3,344
E02005988,4,61
E02005988,5,6
E02005991,1,2474
E02005991,2,1432
E02005991,3,486
E02005991,4,69
E02005991,5,6
E02005992,1,3381
E02005992,2,1746
E02005992,3,478
E02005992,4,76
E02005992,5,2
E02005993,1,1736
E02005993,2,1089
E02005993,3,347
E02005993,4,74
E02005993,5,5
E02005994,1,1465
E02005994,2,824
E02005994,3,229
E02005994,4,39
E02005994,5,3
E02005995,1,1626
E02005995,2,829
E02005995,3,219
E02005995,4,51
E02005995,5,3
E02005996,1,2434
E02005996,2,1119
E02005996,3,294
E02005996,4,36
E02005996,5,2
E02005997,1,1464
E02005997,2,833
E02005997,3,271
E02005997,4,52
E02005997,5,1
E02005998,1,1779
E02005998,2,852
E02005998,3,258
E02005998,4,31
E02005998,5,2
E02005999,1,1540
E02005999,2,871
E02005999,3,271
E02005999,4,36
E02005999,5,1
E02006000,1,2846
E02006000,2,1604
E02006000,3,429
E02006000,4,95
E02006000,5,1
E02006001,1,1674
E02006001,2,941
E02006001,3,276
E02006001,4,58
E02006001,5,0
E02006002,1,2459
E02006002,2,1656
E02006002,3,623
E02006002,4,133
E02006002,5,8
E02006003,1,1360
E02006003,2,844
E02006003,3,282
E02006003,4,52
E02006003,5,1
E02006004,1,1533
E02006004,2,836
E02006004,3,236
E02006004,4,38
E02006004,5,3
E02006005,1,2350
E02006005,2,1143
E02006005,3,330
E02006005,4,48
E02006005,5,2
E02006006,1,1192
E02006006,2,863
E02006006,3,295
E02006006,4,53
E02006006,5,0
E02006007,1,1708
E02006007,2,971
E02006007,3,297
E02006007,4,47
E02006007,5,7
E02006008,1,2561
E02006008,2,1349
E02006008,3,517
E02006008,4,91
E02006008,5,2
E02006009,1,1324
E02006009,2,973
E02006009,3,380
E02006009,4,56
E02006009,5,1
E02006010,1,2557
E02006010,2,1782
E02006010,3,690
E02006010,4,143
E02006010,5,6
E02006011,1,1267
E02006011,2,939
E02006011,3,357
E02006011,4,70
E02006011,5,5
E02006012,1,1446
E02006012,2,1028
E02006012,3,360
E02006012,4,81
E02006012,5,8
E02006013,1,1698
E02006013,2,1096
E02006013,3,388
E02006013,4,54
E02006013,5,2
E02006014,1,1898
E02006014,2,1540
E02006014,3,591
E02006014,4,94
E02006014,5,4
E02006015,1,2117
E02006015,2,1643
E02006015,3,659
E02006015,4,149
E02006015,5,4
E02006016,1,1752
E02006016,2,1157
E02006016,3,446
E02006016,4,53
E02006016,5,4
E02006017,1,1724
E02006017,2,1293
E02006017,3,444
E02006017,4,78
E02006017,5,1
E02006018,1,2506
E02006018,2,1958
E02006018,3,768
E02006018,4,224
E02006018,5,11
E02006019,1,1247
E02006019,2,1034
E02006019,3,436
E02006019,4,101
E02006019,5,9
E02006020,1,1378
E02006020,2,867
E02006020,3,277
E02006020,4,72
E02006020,5,3
E02006021,1,1960
E02006021,2,1171
E02006021,3,350
E02006021,4,52
E02006021,5,1
E02005666,1,1160
E02005666,2,1211
E02005666,3,717
E02005666,4,293
E02005666,5,22
E02005684,1,2188
E02005684,2,1097
E02005684,3,318
E02005684,4,43
E02005684,5,2
E02005690,1,1242
E02005690,2,902
E02005690,3,307
E02005690,4,58
E02005690,5,5
E02005700,1,2412
E02005700,2,1560
E02005700,3,465
E02005700,4,88
E02005700,5,1
E02005706,1,1819
E02005706,2,1595
E02005706,3,735
E02005706,4,226
E02005706,5,4
E02005729,1,1419
E02005729,2,796
E02005729,3,239
E02005729,4,50
E02005729,5,2
E02005748,1,2094
E02005748,2,1039
E02005748,3,285
E02005748,4,54
E02005748,5,3
E02005760,1,1534
E02005760,2,736
E02005760,3,227
E02005760,4,34
E02005760,5,1
E02005773,1,2102
E02005773,2,1372
E02005773,3,651
E02005773,4,212
E02005773,5,14
E02005777,1,2047
E02005777,2,1058
E02005777,3,283
E02005777,4,40
E02005777,5,1
E02005780,1,2912
E02005780,2,1292
E02005780,3,330
E02005780,4,37
E02005780,5,0
E02005786,1,1531
E02005786,2,919
E02005786,3,282
E02005786,4,34
E02005786,5,2
E02005788,1,1573
E02005788,2,1043
E02005788,3,310
E02005788,4,46
E02005788,5,0
E02005797,1,1267
E02005797,2,990
E02005797,3,436
E02005797,4,122
E02005797,5,6
E02005813,1,2705
E02005813,2,1929
E02005813,3,957
E02005813,4,308
E02005813,5,12
E02005815,1,2106
E02005815,2,1243
E02005815,3,363
E02005815,4,49
E02005815,5,1
E02005825,1,1362
E02005825,2,1136
E02005825,3,560
E02005825,4,191
E02005825,5,10
E02005831,1,2284
E02005831,2,1457
E02005831,3,590
E02005831,4,152
E02005831,5,9
E02005834,1,1540
E02005834,2,1230
E02005834,3,686
E02005834,4,240
E02005834,5,12
E02005840,1,2077
E02005840,2,1237
E02005840,3,479
E02005840,4,91
E02005840,5,3
E02005846,1,934
E02005846,2,1099
E02005846,3,632
E02005846,4,269
E02005846,5,11
E02005848,1,1272
E02005848,2,949
E02005848,3,436
E02005848,4,88
E02005848,5,0
E02005856,1,1828
E02005856,2,980
